exp,Fecha,variable,value
0,2020-03-06,Actual,0.0
0,2020-03-07,Actual,0.0
0,2020-03-08,Actual,0.0
0,2020-03-09,Actual,0.0
0,2020-03-10,Actual,0.0
0,2020-03-11,Actual,0.0
0,2020-03-12,Actual,0.0
0,2020-03-13,Actual,0.0
0,2020-03-14,Actual,0.0
0,2020-03-15,Actual,0.0
0,2020-03-16,Actual,0.0
0,2020-03-17,Actual,0.0
0,2020-03-18,Actual,0.0
0,2020-03-19,Actual,0.0
0,2020-03-20,Actual,0.0
0,2020-03-21,Actual,0.0
0,2020-03-22,Actual,0.0
0,2020-03-23,Actual,0.0
0,2020-03-24,Actual,0.0
0,2020-03-25,Actual,0.0
0,2020-03-26,Actual,0.0
0,2020-03-27,Actual,0.0
0,2020-03-28,Actual,0.0
0,2020-03-29,Actual,1.8209297667388972e-05
0,2020-03-30,Actual,1.8209297667388972e-05
0,2020-03-31,Actual,1.8209297667388972e-05
0,2020-04-01,Actual,1.8209297667388972e-05
0,2020-04-02,Actual,1.8209297667388972e-05
0,2020-04-03,Actual,1.8209297667388972e-05
0,2020-04-04,Actual,1.8209297667388972e-05
0,2020-04-05,Actual,1.8209297667388972e-05
0,2020-04-06,Actual,1.8209297667388972e-05
0,2020-04-07,Actual,3.6418595334777945e-05
0,2020-04-08,Actual,3.6418595334777945e-05
0,2020-04-09,Actual,1.8209297667388972e-05
0,2020-04-10,Actual,1.8209297667388972e-05
0,2020-04-11,Actual,1.8209297667388972e-05
0,2020-04-12,Actual,1.8209297667388972e-05
0,2020-04-13,Actual,1.8209297667388972e-05
0,2020-04-14,Actual,1.8209297667388972e-05
0,2020-04-15,Actual,1.8209297667388972e-05
0,2020-04-16,Actual,1.8209297667388972e-05
0,2020-04-17,Actual,1.8209297667388972e-05
0,2020-04-18,Actual,0.0
0,2020-04-19,Actual,0.0
0,2020-04-20,Actual,0.0
0,2020-04-21,Actual,0.0
0,2020-04-22,Actual,0.0
0,2020-04-23,Actual,0.0
0,2020-04-24,Actual,0.0
0,2020-04-25,Actual,0.0
0,2020-04-26,Actual,0.0
0,2020-04-27,Actual,0.0
0,2020-04-28,Actual,0.0
0,2020-04-29,Actual,0.0
0,2020-04-30,Actual,0.0
0,2020-05-01,Actual,0.0
0,2020-05-02,Actual,0.0
0,2020-05-03,Actual,0.0
0,2020-05-04,Actual,0.0
0,2020-05-05,Actual,1.8209297667388972e-05
0,2020-05-06,Actual,1.8209297667388972e-05
0,2020-05-07,Actual,1.8209297667388972e-05
0,2020-05-08,Actual,1.8209297667388972e-05
0,2020-05-09,Actual,1.8209297667388972e-05
0,2020-05-10,Actual,1.8209297667388972e-05
0,2020-05-11,Actual,3.6418595334777945e-05
0,2020-05-12,Actual,1.8209297667388972e-05
0,2020-05-13,Actual,1.8209297667388972e-05
0,2020-05-14,Actual,1.8209297667388972e-05
0,2020-05-15,Actual,1.8209297667388972e-05
0,2020-05-16,Actual,1.8209297667388972e-05
0,2020-05-17,Actual,1.8209297667388972e-05
0,2020-05-18,Actual,1.8209297667388972e-05
0,2020-05-19,Actual,1.8209297667388972e-05
0,2020-05-20,Actual,1.8209297667388972e-05
0,2020-05-21,Actual,1.8209297667388972e-05
0,2020-05-22,Actual,1.8209297667388972e-05
0,2020-05-23,Actual,3.6418595334777945e-05
0,2020-05-24,Actual,3.6418595334777945e-05
0,2020-05-25,Actual,3.6418595334777945e-05
0,2020-05-26,Actual,5.4627893002166914e-05
0,2020-05-27,Actual,5.4627893002166914e-05
0,2020-05-28,Actual,5.4627893002166914e-05
0,2020-05-29,Actual,5.4627893002166914e-05
0,2020-05-30,Actual,5.4627893002166914e-05
0,2020-05-31,Actual,5.4627893002166914e-05
0,2020-06-01,Actual,5.4627893002166914e-05
0,2020-06-02,Actual,5.4627893002166914e-05
0,2020-06-03,Actual,5.4627893002166914e-05
0,2020-06-04,Actual,5.4627893002166914e-05
0,2020-06-05,Actual,3.6418595334777945e-05
0,2020-06-06,Actual,3.6418595334777945e-05
0,2020-06-07,Actual,1.8209297667388972e-05
0,2020-06-08,Actual,1.8209297667388972e-05
0,2020-06-09,Actual,1.8209297667388972e-05
0,2020-06-10,Actual,1.8209297667388972e-05
0,2020-06-11,Actual,1.8209297667388972e-05
0,2020-06-12,Actual,1.8209297667388972e-05
0,2020-06-13,Actual,1.8209297667388972e-05
0,2020-06-14,Actual,1.8209297667388972e-05
0,2020-06-15,Actual,1.8209297667388972e-05
0,2020-06-16,Actual,1.8209297667388972e-05
0,2020-06-17,Actual,1.8209297667388972e-05
0,2020-06-18,Actual,1.8209297667388972e-05
0,2020-06-19,Actual,1.8209297667388972e-05
